filename,width,height,xmin,ymin,xmax,ymax
/kaggle/input/annotated-potholes-dataset/annotated-images/img-645.jpg,451,300,171,227,384,289
/kaggle/input/annotated-potholes-dataset/annotated-images/img-646.jpg,534,300,143,174,397,244
/kaggle/input/annotated-potholes-dataset/annotated-images/img-647.jpg,533,300,189,83,386,265
/kaggle/input/annotated-potholes-dataset/annotated-images/img-648.jpg,720,266,262,231,419,262
/kaggle/input/annotated-potholes-dataset/annotated-images/img-649.jpg,532,300,120,71,358,175
/kaggle/input/annotated-potholes-dataset/annotated-images/img-65.jpg,720,720,233,357,492,504
/kaggle/input/annotated-potholes-dataset/annotated-images/img-650.jpg,435,300,206,193,269,218
/kaggle/input/annotated-potholes-dataset/annotated-images/img-651.jpg,400,300,128,118,306,214
/kaggle/input/annotated-potholes-dataset/annotated-images/img-652.jpg,450,300,133,195,423,297
/kaggle/input/annotated-potholes-dataset/annotated-images/img-653.jpg,450,300,1,57,87,126
/kaggle/input/annotated-potholes-dataset/annotated-images/img-654.jpg,450,300,238,179,381,221
/kaggle/input/annotated-potholes-dataset/annotated-images/img-655.jpg,534,300,1,187,188,276
/kaggle/input/annotated-potholes-dataset/annotated-images/img-656.jpg,300,440,76,199,234,295
/kaggle/input/annotated-potholes-dataset/annotated-images/img-657.jpg,400,300,7,76,383,232
/kaggle/input/annotated-potholes-dataset/annotated-images/img-658.jpg,300,400,224,175,283,226
/kaggle/input/annotated-potholes-dataset/annotated-images/img-659.jpg,533,300,93,173,462,243
/kaggle/input/annotated-potholes-dataset/annotated-images/img-66.jpg,720,720,244,198,485,467
/kaggle/input/annotated-potholes-dataset/annotated-images/img-660.jpg,450,300,212,226,288,274
/kaggle/input/annotated-potholes-dataset/annotated-images/img-661.jpg,533,300,113,125,531,300
/kaggle/input/annotated-potholes-dataset/annotated-images/img-662.jpg,452,300,169,205,239,233
/kaggle/input/annotated-potholes-dataset/annotated-images/img-663.jpg,335,300,28,113,139,150
/kaggle/input/annotated-potholes-dataset/annotated-images/img-664.jpg,400,300,1,57,377,227
/kaggle/input/annotated-potholes-dataset/annotated-images/img-665.jpg,452,300,114,129,284,197
/kaggle/input/annotated-potholes-dataset/annotated-images/img-67.jpg,720,720,160,282,379,449
/kaggle/input/annotated-potholes-dataset/annotated-images/img-68.jpg,720,720,331,255,564,404
/kaggle/input/annotated-potholes-dataset/annotated-images/img-69.jpg,720,720,330,332,441,437
/kaggle/input/annotated-potholes-dataset/annotated-images/img-7.jpg,720,720,140,198,512,373
/kaggle/input/annotated-potholes-dataset/annotated-images/img-70.jpg,720,720,255,250,456,356
/kaggle/input/annotated-potholes-dataset/annotated-images/img-71.jpg,720,720,290,327,435,443
/kaggle/input/annotated-potholes-dataset/annotated-images/img-72.jpg,720,720,260,287,493,433
/kaggle/input/annotated-potholes-dataset/annotated-images/img-73.jpg,720,720,236,325,474,516
/kaggle/input/annotated-potholes-dataset/annotated-images/img-74.jpg,720,720,311,322,415,378
/kaggle/input/annotated-potholes-dataset/annotated-images/img-75.jpg,720,720,285,291,418,398
/kaggle/input/annotated-potholes-dataset/annotated-images/img-76.jpg,720,720,194,211,377,359
/kaggle/input/annotated-potholes-dataset/annotated-images/img-77.jpg,720,720,257,359,407,471
/kaggle/input/annotated-potholes-dataset/annotated-images/img-78.jpg,720,720,284,272,485,443
/kaggle/input/annotated-potholes-dataset/annotated-images/img-79.jpg,720,720,106,236,609,449
/kaggle/input/annotated-potholes-dataset/annotated-images/img-8.jpg,720,720,196,311,387,449
/kaggle/input/annotated-potholes-dataset/annotated-images/img-80.jpg,720,720,216,226,449,421
/kaggle/input/annotated-potholes-dataset/annotated-images/img-81.jpg,720,720,235,327,526,464
/kaggle/input/annotated-potholes-dataset/annotated-images/img-82.jpg,720,720,221,182,470,395
/kaggle/input/annotated-potholes-dataset/annotated-images/img-83.jpg,720,720,276,263,468,474
/kaggle/input/annotated-potholes-dataset/annotated-images/img-84.jpg,720,720,209,235,351,340
/kaggle/input/annotated-potholes-dataset/annotated-images/img-85.jpg,720,720,231,289,383,381
/kaggle/input/annotated-potholes-dataset/annotated-images/img-86.jpg,720,720,230,282,395,395
/kaggle/input/annotated-potholes-dataset/annotated-images/img-87.jpg,720,720,235,265,440,530
/kaggle/input/annotated-potholes-dataset/annotated-images/img-88.jpg,720,720,263,314,391,486
/kaggle/input/annotated-potholes-dataset/annotated-images/img-89.jpg,720,720,228,249,438,387
/kaggle/input/annotated-potholes-dataset/annotated-images/img-9.jpg,720,720,264,289,480,416
/kaggle/input/annotated-potholes-dataset/annotated-images/img-90.jpg,720,720,264,337,476,491
/kaggle/input/annotated-potholes-dataset/annotated-images/img-91.jpg,720,720,296,315,386,421
/kaggle/input/annotated-potholes-dataset/annotated-images/img-92.jpg,720,720,171,279,524,493
/kaggle/input/annotated-potholes-dataset/annotated-images/img-93.jpg,720,720,2,37,139,114
/kaggle/input/annotated-potholes-dataset/annotated-images/img-94.jpg,720,720,180,305,509,426
/kaggle/input/annotated-potholes-dataset/annotated-images/img-95.jpg,720,720,288,233,440,366
/kaggle/input/annotated-potholes-dataset/annotated-images/img-96.jpg,720,720,257,306,382,409
/kaggle/input/annotated-potholes-dataset/annotated-images/img-97.jpg,720,720,245,263,477,348
/kaggle/input/annotated-potholes-dataset/annotated-images/img-98.jpg,720,720,505,44,585,101
/kaggle/input/annotated-potholes-dataset/annotated-images/img-99.jpg,720,720,228,269,478,474
